FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2,5,1,660,330,240,1605,450,310,1470,998.22,308,52,920,500
8.2,0.26,0.33,2.6,0.053,11,71,0.99402,2.89,0.49,9.5,5,1,820,260,330,260,530,110,710,994.02,289,49,950,500
8.3,0.25,0.33,2.5,0.053,12,72,0.99404,2.89,0.48,9.5,5,1,830,250,330,250,530,120,720,994.04,289,48,950,500
7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,7,1,700,260,260,1080,390,370,1840,997.87,347,58,1030,700
6,0.26,0.15,1.2,0.053,35,124,0.99347,3.08,0.46,8.8,5,1,600,260,150,120,530,350,1240,993.47,308,46,880,500
7.5,0.28,0.78,12.1,0.041,53,161,0.99838,2.98,0.44,8.7,5,1,750,280,780,1210,410,530,1610,998.38,298,44,870,500
7.5,0.27,0.79,11.95,0.04,51,159,0.99839,2.98,0.44,8.7,5,1,750,270,790,1195,400,510,1590,998.39,298,44,870,500
7,0.28,0.32,1.7,0.038,27,128,0.99375,3.2,0.62,10.2,6,1,700,280,320,170,380,270,1280,993.75,320,62,1020,600
5.2,0.16,0.34,0.8,0.029,26,77,0.99155,3.25,0.51,10.1,6,1,520,160,340,80,290,260,770,991.55,325,51,1010,600
6.8,0.34,0.1,1.4,0.049,29,118,0.9936,3.21,0.41,9.5,5,1,680,340,100,140,490,290,1180,993.6,321,41,950,500
7.6,0.25,0.34,1.3,0.056,34,176,0.99434,3.1,0.51,9.5,5,1,760,250,340,130,560,340,1760,994.34,310,51,950,500
5.6,0.35,0.4,6.3,0.022,23,174,0.9922,3.54,0.5,11.6,7,1,560,350,400,630,220,230,1740,992.2,354,50,1160,700
8.8,0.24,0.23,10.3,0.032,12,97,0.99571,3.13,0.4,10.7,6,1,880,240,230,1030,320,120,970,995.71,313,40,1070,600
6,0.29,0.21,15.55,0.043,20,142,0.99658,3.11,0.54,10.1,6,1,600,290,210,1555,430,200,1420,996.58,311,54,1010,600
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,1,610,270,310,150,350,170,830,990.76,332,44,1110,700
7.4,0.56,0.09,1.5,0.071,19,117,0.99496,3.22,0.53,9.8,5,1,740,560,90,150,710,190,1170,994.96,322,53,980,500
6.8,0.29,0.49,1.4,0.142,52,148,0.9937,3.08,0.49,9,6,1,680,290,490,140,1420,520,1480,993.7,308,49,900,600
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,1,610,270,310,150,350,170,830,990.76,332,44,1110,700
6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6,1,630,270,370,790,470,580,2150,995.42,319,48,950,600
6.6,0.24,0.3,13,0.052,18,143,0.99825,3.37,0.49,9.4,6,1,660,240,300,1300,520,180,1430,998.25,337,49,940,600
6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2,5,1,680,320,300,100,490,220,1130,992.89,324,61,1020,500
6.4,0.37,0.37,4.85,0.041,39.5,216.5,0.99432,3.1,0.5,9.8,6,1,640,370,370,485,410,395,2165,994.32,310,50,980,600
6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,6,1,620,260,370,710,470,540,2010,995.23,319,48,950,600
6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6,1,630,270,370,790,470,580,2150,995.42,319,48,950,600
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,1,640,300,160,750,500,550,1910,995.9,317,49,900,500
8,0.28,0.32,7.6,0.045,61,204,0.99543,3.1,0.55,10.1,6,1,800,280,320,760,450,610,2040,995.43,310,55,1010,600
6.7,0.24,0.32,10.3,0.079,37,122,0.99662,3.02,0.45,8.8,5,1,670,240,320,1030,790,370,1220,996.62,302,45,880,500
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,1,790,270,270,170,340,250,1220,990.88,297,51,1190,600
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,1,790,270,270,170,340,250,1220,990.88,297,51,1190,600
6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,1,610,280,240,1995,740,320,1740,999.22,319,44,930,600
7.7,0.39,0.49,7.7,0.036,11,110,0.9966,3.33,0.76,10,6,1,770,390,490,770,360,110,1100,996.6,333,76,1000,600
6,0.2,0.24,5.3,0.075,49,201,0.99466,3.21,0.43,9.5,5,1,600,200,240,530,750,490,2010,994.66,321,43,950,500
6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,1,610,280,240,1995,740,320,1740,999.22,319,44,930,600
7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,1,760,310,230,1270,540,200,1390,998.36,316,50,970,400
7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,1,760,310,230,1270,540,200,1390,998.36,316,50,970,400
6.3,0.18,0.22,1.5,0.043,45,155,0.99238,3.19,0.48,10.2,5,1,630,180,220,150,430,450,1550,992.38,319,48,1020,500
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,1,860,230,250,1130,310,130,960,996.45,311,40,1080,500
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,1,680,210,360,1810,460,320,1330,1000,327,48,880,500
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,1,680,210,360,1810,460,320,1330,1000,327,48,880,500
6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,6,1,690,260,310,700,390,370,1750,993.76,332,49,1140,600
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,1,680,210,360,1810,460,320,1330,1000,327,48,880,500
6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,1,640,310,400,640,390,390,1910,995.13,314,52,980,500
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,1,860,340,360,140,450,110,1190,995.56,317,47,940,400
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,1,860,340,360,140,450,110,1190,995.56,317,47,940,400
8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,1,850,300,280,310,540,540,1740,995.43,321,43,940,600
7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4,6,1,740,400,410,1410,530,370,1940,998.86,320,63,940,600
6.6,0.32,0.34,7.7,0.044,63,212,0.99526,3.22,0.48,9.7,6,1,660,320,340,770,440,630,2120,995.26,322,48,970,600
7.1,0.34,0.31,5.2,0.032,36,140,0.99166,3.35,0.47,12.3,7,1,710,340,310,520,320,360,1400,991.66,335,47,1230,700
6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6,1,660,260,250,1160,450,450,1780,996.91,333,43,980,600
8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9,5,1,800,270,570,1040,530,180,1340,997.32,312,68,900,500
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1,620,280,450,750,450,460,2030,995.73,326,46,920,600
6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,6,1,620,300,490,1120,580,680,2150,996.56,319,60,940,600
5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9,6,1,560,175,290,80,430,200,670,991.12,328,48,990,600
6.9,0.34,0.36,1.4,0.032,13,145,0.99214,3.07,0.52,9.8,5,1,690,340,360,140,320,130,1450,992.14,307,52,980,500
6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,1,690,340,300,470,290,340,1480,991.65,336,49,1230,700
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,1,710,120,300,310,180,150,370,990.04,302,52,1190,700
7.1,0.32,0.29,4,0.038,33,170,0.99463,3.27,0.64,10.2,6,1,710,320,290,400,380,330,1700,994.63,327,64,1020,600
7.3,0.51,0.29,11.3,0.034,61,224,0.99683,3.14,0.56,9.5,6,1,730,510,290,1130,340,610,2240,996.83,314,56,950,600
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,1,710,120,300,310,180,150,370,990.04,302,52,1190,700
6.3,0.24,0.55,8.1,0.04,67,216,0.99596,3.24,0.5,9.2,5,1,630,240,550,810,400,670,2160,995.96,324,50,920,500
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,1,750,410,230,1480,540,280,1740,998.98,318,49,970,500
6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,1,650,180,330,140,290,350,1380,991.14,336,60,1150,700
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,1,730,170,240,810,1210,320,1620,995.08,317,38,1040,800
8.2,0.2,0.38,3.5,0.053,41,174,0.99306,3.22,0.41,11.6,5,1,820,200,380,350,530,410,1740,993.06,322,41,1160,500
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,1,750,410,230,1480,540,280,1740,998.98,318,49,970,500
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,1,730,170,240,810,1210,320,1620,995.08,317,38,1040,800
6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,1,650,180,330,140,290,350,1380,991.14,336,60,1150,700
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,1,730,160,350,150,360,290,1080,993.42,327,51,1020,600
6.4,0.16,0.37,1.5,0.037,27,109,0.99345,3.38,0.5,9.8,6,1,640,160,370,150,370,270,1090,993.45,338,50,980,600
6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9,5,1,660,420,130,1280,440,260,1580,997.72,324,47,900,500
5.8,0.3,0.12,1.6,0.036,57,163,0.99239,3.38,0.59,10.5,6,1,580,300,120,160,360,570,1630,992.39,338,59,1050,600
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,1,670,540,270,710,490,80,1780,995.02,316,38,940,400
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,1,670,540,270,710,490,80,1780,995.02,316,38,940,400
6.4,0.22,0.3,11.2,0.046,53,149,0.99479,3.21,0.34,10.8,5,1,640,220,300,1120,460,530,1490,994.79,321,34,1080,500
6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,1,680,230,300,170,430,190,950,992.07,317,46,1070,700
9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,1,900,260,340,670,290,210,1620,994.97,308,50,1060,600
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,1,650,230,250,1730,460,150,1100,998.28,315,42,920,600
5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,1,590,280,140,860,320,300,1420,995.42,328,44,950,600
5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,1,590,280,140,860,320,300,1420,995.42,328,44,950,600
6.2,0.27,0.18,1.5,0.028,20,111,0.99228,3.41,0.5,10,5,1,620,270,180,150,280,200,1110,992.28,341,50,1000,500
9,0.29,0.34,12.1,0.03,34,177,0.99706,3.13,0.47,10.6,5,1,900,290,340,1210,300,340,1770,997.06,313,47,1060,500
9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,1,900,260,340,670,290,210,1620,994.97,308,50,1060,600
8.9,0.27,0.34,10.7,0.029,19.5,166,0.99669,3.13,0.48,10.6,5,1,890,270,340,1070,290,195,1660,996.69,313,48,1060,500
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,1,650,230,250,1730,460,150,1100,998.28,315,42,920,600
6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,1,690,320,300,180,360,280,1170,992.69,324,48,1100,600
7.2,0.22,0.24,1.4,0.041,17,159,0.99196,3.25,0.53,11.2,6,1,720,220,240,140,410,170,1590,991.96,325,53,1120,600
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,1,670,500,380,750,460,260,1750,996.62,332,54,960,500
6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,5,1,620,330,140,480,520,270,1280,994.75,321,48,940,500
6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6,1,630,260,420,710,450,620,2090,995.44,320,53,950,600
7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,1,750,200,470,1690,520,510,1880,999.44,309,62,930,500
6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,5,1,620,330,140,480,520,270,1280,994.75,321,48,940,500
6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6,1,630,260,420,710,450,620,2090,995.44,320,53,950,600
6.6,0.36,0.52,11.3,0.046,8,110,0.9966,3.07,0.46,9.4,5,1,660,360,520,1130,460,80,1100,996.6,307,46,940,500
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,1,630,130,420,110,430,630,1460,990.66,313,72,1120,700
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,1,640,150,440,120,430,670,1500,990.7,314,73,1120,700
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,1,630,130,420,110,430,630,1460,990.66,313,72,1120,700
7.6,0.23,0.64,12.9,0.033,54,170,0.998,3,0.53,8.8,5,1,760,230,640,1290,330,540,1700,998,300,53,880,500
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,1,640,150,440,120,430,670,1500,990.7,314,73,1120,700
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,1,630,130,420,110,430,630,1460,990.66,313,72,1120,700
5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,1,570,255,650,120,790,170,1370,993.07,320,42,940,500
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,1,690,320,260,230,300,110,1030,991.06,306,42,1110,600
6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6,5,1,690,280,220,1000,520,360,1310,996.96,308,46,960,500
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,1,690,320,260,230,300,110,1030,991.06,306,42,1110,600
5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,1,570,255,650,120,790,170,1370,993.07,320,42,940,500
6.6,0.41,0.16,1.4,0.037,28,160,0.99167,2.95,0.45,10.6,6,1,660,410,160,140,370,280,1600,991.67,295,45,1060,600
7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,5,1,730,370,160,1490,480,590,2400,999.02,313,45,890,500
6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,7,1,690,210,240,180,210,170,800,989.92,315,46,1230,700
6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,1,660,240,280,180,280,390,1320,991.82,334,46,1140,500
6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6,6,1,680,280,360,700,430,600,2070,995.56,316,49,960,600
6.6,0.24,0.24,8.6,0.034,25,135,0.99582,3.33,0.59,10.3,6,1,660,240,240,860,340,250,1350,995.82,333,59,1030,600
6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,1,660,240,280,180,280,390,1320,991.82,334,46,1140,500
7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,6,1,700,160,320,110,320,290,800,989.72,323,36,1210,600
7,0.14,0.28,1.3,0.026,10,56,0.99352,3.46,0.45,9.9,5,1,700,140,280,130,260,100,560,993.52,346,45,990,500
6.3,0.34,0.36,4.9,0.035,31,185,0.9946,3.15,0.49,9.7,5,1,630,340,360,490,350,310,1850,994.6,315,49,970,500
6.8,0.26,0.24,1.9,0.043,70,154,0.99273,3.18,0.52,10.5,5,1,680,260,240,190,430,700,1540,992.73,318,52,1050,500
6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9,6,1,670,170,420,1040,380,850,1820,996.28,304,44,890,600
6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,5,1,650,270,400,1000,390,740,2270,995.82,318,50,940,500
6.7,0.25,0.36,8.6,0.037,63,206,0.99553,3.18,0.5,9.6,5,1,670,250,360,860,370,630,2060,995.53,318,50,960,500
5.8,0.3,0.27,1.7,0.014,45,104,0.98914,3.4,0.56,12.6,7,1,580,300,270,170,140,450,1040,989.14,340,56,1260,700
6.4,0.28,0.56,1.7,0.156,49,106,0.99354,3.1,0.37,9.2,6,1,640,280,560,170,1560,490,1060,993.54,310,37,920,600
7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4,5,1,770,300,260,1895,530,360,1740,999.76,320,50,1040,500
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,1,510,140,250,70,390,150,890,991.9,322,43,920,600
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,1,680,180,300,1280,620,190,1710,998.08,300,52,900,700
7.2,0.615,0.1,1.4,0.068,25,154,0.99499,3.2,0.48,9.7,4,1,720,615,100,140,680,250,1540,994.99,320,48,970,400
6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1,6,1,690,130,280,1330,500,470,1320,996.55,334,42,1010,600
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,1,670,340,300,850,590,240,1520,996.15,346,64,1100,700
7.3,0.32,0.29,1.5,0.038,32,144,0.99296,3.2,0.55,10.8,5,1,730,320,290,150,380,320,1440,992.96,320,55,1080,500
6.3,0.21,0.29,11.7,0.048,49,147,0.99482,3.22,0.38,10.8,5,1,630,210,290,1170,480,490,1470,994.82,322,38,1080,500
5.4,0.5,0.13,5,0.028,12,107,0.99079,3.48,0.88,13.5,7,1,540,500,130,500,280,120,1070,990.79,348,88,1350,700
8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,5,1,820,520,340,120,420,180,1670,993.66,324,39,1060,500
7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,5,1,780,280,310,210,460,280,2080,994.34,323,64,980,500
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1,640,220,340,140,230,560,1150,989.58,318,70,1170,600
7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,5,1,780,280,310,210,460,280,2080,994.34,323,64,980,500
6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9,6,1,690,320,270,1600,340,580,1850,999.38,334,60,900,600
6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,7,1,680,110,420,110,420,510,1320,990.59,318,74,1130,700
6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5,1,620,260,320,1530,310,640,1850,998.35,331,61,940,500
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1,640,220,340,140,230,560,1150,989.58,318,70,1170,600
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,1,670,300,290,280,250,370,1070,991.59,331,63,1130,700
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,1,670,300,290,280,250,370,1070,991.59,331,63,1130,700
7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6,1,710,200,300,90,190,40,280,989.31,320,36,1200,600
7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,1,720,200,360,250,280,220,1570,993.8,348,49,1060,600
8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,1,890,260,330,810,240,470,2020,995.58,313,46,1080,600
7.5,0.25,0.32,8.2,0.024,53,209,0.99563,3.12,0.46,10.8,6,1,750,250,320,820,240,530,2090,995.63,312,46,1080,600
7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6,1,710,200,300,90,190,40,280,989.31,320,36,1200,600
6.3,0.27,0.46,11.1,0.053,44,177,0.99691,3.18,0.67,9.4,5,1,630,270,460,1110,530,440,1770,996.91,318,67,940,500
6.5,0.3,0.39,7.8,0.038,61,219,0.9959,3.19,0.5,9.4,5,1,650,300,390,780,380,610,2190,995.9,319,50,940,500
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,1,670,300,290,280,250,370,1070,991.59,331,63,1130,700
6.6,0.36,0.52,10.1,0.05,29,140,0.99628,3.07,0.4,9.4,5,1,660,360,520,1010,500,290,1400,996.28,307,40,940,500
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,1,615,210,370,320,210,200,800,990.76,339,47,1200,500
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,1,650,180,410,1420,390,470,1290,996.78,328,72,1030,700
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,1,650,180,410,1420,390,470,1290,996.78,328,72,1030,700
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,1,650,180,410,1420,390,470,1290,996.78,328,72,1030,700
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,1,660,260,210,290,260,480,1260,990.89,322,38,1130,700
6.6,0.35,0.35,6,0.063,31,150,0.99537,3.1,0.47,9.4,6,1,660,350,350,600,630,310,1500,995.37,310,47,940,600
6.5,0.28,0.28,20.4,0.041,40,144,1.0002,3.14,0.38,8.7,5,1,650,280,280,2040,410,400,1440,1000.2,314,38,870,500
6.6,0.36,0.52,10.1,0.05,29,140,0.99628,3.07,0.4,9.4,5,1,660,360,520,1010,500,290,1400,996.28,307,40,940,500
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,1,660,260,210,290,260,480,1260,990.89,322,38,1130,700
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,1,650,180,410,1420,390,470,1290,996.78,328,72,1030,700
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,1,615,210,370,320,210,200,800,990.76,339,47,1200,500
4.5,0.19,0.21,0.95,0.033,89,159,0.99332,3.34,0.42,8,5,1,450,190,210,95,330,890,1590,993.32,334,42,800,500
8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,7,1,800,240,260,170,330,360,1360,993.16,344,51,1040,700
7.8,0.17,0.23,1.7,0.029,39,128,0.99272,3.37,0.41,10.7,7,1,780,170,230,170,290,390,1280,992.72,337,41,1070,700
7,0.24,0.24,9,0.03,42,219,0.99636,3.47,0.46,10.2,6,1,700,240,240,900,300,420,2190,996.36,347,46,1020,600
5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,5,1,580,600,0,130,440,720,1970,992.02,356,43,1090,500
5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,6,1,590,445,260,140,270,230,1090,991.48,330,36,1050,600
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,1,670,280,280,240,120,360,1000,990.64,326,39,1170,700
6.8,0.44,0.2,16,0.065,61,186,0.99884,3.13,0.45,8.6,5,1,680,440,200,1600,650,610,1860,998.84,313,45,860,500
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,1,720,240,270,1140,340,400,1740,997.73,320,44,900,500
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,1,870,310,730,1435,440,270,1910,1000.13,296,88,870,500
8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,6,1,820,320,260,210,620,260,870,989.74,310,47,1280,600
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,1,720,240,270,1140,340,400,1740,997.73,320,44,900,500
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,1,870,310,730,1435,440,270,1910,1000.13,296,88,870,500
7.5,0.13,0.38,1.1,0.023,42,104,0.99112,3.28,0.53,11.8,6,1,750,130,380,110,230,420,1040,991.12,328,53,1180,600
9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,1,920,140,370,110,340,360,840,991.36,305,55,1160,600
7.4,0.2,0.37,1.2,0.028,28,89,0.99132,3.14,0.61,11.8,6,1,740,200,370,120,280,280,890,991.32,314,61,1180,600
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,1,610,150,350,1580,420,550,1580,996.42,324,37,1060,500
7.6,0.23,0.4,5.2,0.066,14,91,0.99488,3.17,0.8,9.7,5,1,760,230,400,520,660,140,910,994.88,317,80,970,500
8.1,0.33,0.22,5.2,0.047,24,151,0.99527,3.22,0.47,10.3,5,1,810,330,220,520,470,240,1510,995.27,322,47,1030,500
7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,1,715,170,240,960,1190,560,1780,995.78,315,44,1020,600
6.7,0.12,0.3,5.2,0.048,38,113,0.99352,3.33,0.44,10.1,7,1,670,120,300,520,480,380,1130,993.52,333,44,1010,700
5.7,0.18,0.36,1.2,0.046,9,71,0.99199,3.7,0.68,10.9,7,1,570,180,360,120,460,90,710,991.99,370,68,1090,700
5.8,0.15,0.28,0.8,0.037,43,127,0.99198,3.24,0.51,9.3,5,1,580,150,280,80,370,430,1270,991.98,324,51,930,500
6.6,0.23,0.29,14.45,0.057,29,144,0.99756,3.33,0.54,10.2,6,1,660,230,290,1445,570,290,1440,997.56,333,54,1020,600
7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,1,715,170,240,960,1190,560,1780,995.78,315,44,1020,600
7,0.34,0.39,6.9,0.066,43,162,0.99561,3.11,0.53,9.5,5,1,700,340,390,690,660,430,1620,995.61,311,53,950,500
