FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
5.1,0.51,0.18,2.1,0.042,16,101,0.9924,3.46,0.87,12.9,7,1,510,510,180,210,420,160,1010,992.4,346,87,1290,700
6.7,0.41,0.43,2.8,0.076,22,54,0.99572,3.42,1.16,10.6,6,1,670,410,430,280,760,220,540,995.72,342,116,1060,600
10.2,0.41,0.43,2.2,0.11,11,37,0.99728,3.16,0.67,10.8,5,1,1020,410,430,220,1100,110,370,997.28,316,67,1080,500
10.6,0.36,0.57,2.3,0.087,6,20,0.99676,3.14,0.72,11.1,7,1,1060,360,570,230,870,60,200,996.76,314,72,1110,700
8.8,0.45,0.43,1.4,0.076,12,21,0.99551,3.21,0.75,10.2,6,1,880,450,430,140,760,120,210,995.51,321,75,1020,600
8.5,0.32,0.42,2.3,0.075,12,19,0.99434,3.14,0.71,11.8,7,1,850,320,420,230,750,120,190,994.34,314,71,1180,700
9,0.785,0.24,1.7,0.078,10,21,0.99692,3.29,0.67,10,5,1,900,785,240,170,780,100,210,996.92,329,67,1000,500
9,0.785,0.24,1.7,0.078,10,21,0.99692,3.29,0.67,10,5,1,900,785,240,170,780,100,210,996.92,329,67,1000,500
8.5,0.44,0.5,1.9,0.369,15,38,0.99634,3.01,1.1,9.4,5,1,850,440,500,190,3690,150,380,996.34,301,110,940,500
9.9,0.54,0.26,2,0.111,7,60,0.99709,2.94,0.98,10.2,5,1,990,540,260,200,1110,70,600,997.09,294,98,1020,500
8.2,0.33,0.39,2.5,0.074,29,48,0.99528,3.32,0.88,12.4,7,1,820,330,390,250,740,290,480,995.28,332,88,1240,700
6.5,0.34,0.27,2.8,0.067,8,44,0.99384,3.21,0.56,12,6,1,650,340,270,280,670,80,440,993.84,321,56,1200,600
7.6,0.5,0.29,2.3,0.086,5,14,0.99502,3.32,0.62,11.5,6,1,760,500,290,230,860,50,140,995.02,332,62,1150,600
9.2,0.36,0.34,1.6,0.062,5,12,0.99667,3.2,0.67,10.5,6,1,920,360,340,160,620,50,120,996.67,320,67,1050,600
7.1,0.59,0,2.2,0.078,26,44,0.99522,3.42,0.68,10.8,6,1,710,590,0,220,780,260,440,995.22,342,68,1080,600
9.7,0.42,0.46,2.1,0.074,5,16,0.99649,3.27,0.74,12.3,6,1,970,420,460,210,740,50,160,996.49,327,74,1230,600
7.6,0.36,0.31,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,6,1,760,360,310,170,790,260,650,997.16,346,62,950,600
7.6,0.36,0.31,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,6,1,760,360,310,170,790,260,650,997.16,346,62,950,600
6.5,0.61,0,2.2,0.095,48,59,0.99541,3.61,0.7,11.5,6,1,650,610,0,220,950,480,590,995.41,361,70,1150,600
6.5,0.88,0.03,5.6,0.079,23,47,0.99572,3.58,0.5,11.2,4,1,650,880,30,560,790,230,470,995.72,358,50,1120,400
7.1,0.66,0,2.4,0.052,6,11,0.99318,3.35,0.66,12.7,7,1,710,660,0,240,520,60,110,993.18,335,66,1270,700
5.6,0.915,0,2.1,0.041,17,78,0.99346,3.68,0.73,11.4,5,1,560,915,0,210,410,170,780,993.46,368,73,1140,500
8.2,0.35,0.33,2.4,0.076,11,47,0.99599,3.27,0.81,11,6,1,820,350,330,240,760,110,470,995.99,327,81,1100,600
8.2,0.35,0.33,2.4,0.076,11,47,0.99599,3.27,0.81,11,6,1,820,350,330,240,760,110,470,995.99,327,81,1100,600
9.8,0.39,0.43,1.65,0.068,5,11,0.99478,3.19,0.46,11.4,5,1,980,390,430,165,680,50,110,994.78,319,46,1140,500
10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,6,1,1020,400,400,250,680,410,540,997.54,338,86,1050,600
6.8,0.66,0.07,1.6,0.07,16,61,0.99572,3.29,0.6,9.3,5,1,680,660,70,160,700,160,610,995.72,329,60,930,500
6.7,0.64,0.23,2.1,0.08,11,119,0.99538,3.36,0.7,10.9,5,1,670,640,230,210,800,110,1190,995.38,336,70,1090,500
7,0.43,0.3,2,0.085,6,39,0.99346,3.33,0.46,11.9,6,1,700,430,300,200,850,60,390,993.46,333,46,1190,600
6.6,0.8,0.03,7.8,0.079,6,12,0.9963,3.52,0.5,12.2,5,1,660,800,30,780,790,60,120,996.3,352,50,1220,500
7,0.43,0.3,2,0.085,6,39,0.99346,3.33,0.46,11.9,6,1,700,430,300,200,850,60,390,993.46,333,46,1190,600
6.7,0.64,0.23,2.1,0.08,11,119,0.99538,3.36,0.7,10.9,5,1,670,640,230,210,800,110,1190,995.38,336,70,1090,500
8.8,0.955,0.05,1.8,0.075,5,19,0.99616,3.3,0.44,9.6,4,1,880,955,50,180,750,50,190,996.16,330,44,960,400
9.1,0.4,0.57,4.6,0.08,6,20,0.99652,3.28,0.57,12.5,6,1,910,400,570,460,800,60,200,996.52,328,57,1250,600
6.5,0.885,0,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,5,1,650,885,0,230,1660,60,120,995.51,356,51,1080,500
7.2,0.25,0.37,2.5,0.063,11,41,0.99439,3.52,0.8,12.4,7,1,720,250,370,250,630,110,410,994.39,352,80,1240,700
6.4,0.885,0,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,5,1,640,885,0,230,1660,60,120,995.51,356,51,1080,500
7,0.745,0.12,1.8,0.114,15,64,0.99588,3.22,0.59,9.5,6,1,700,745,120,180,1140,150,640,995.88,322,59,950,600
6.2,0.43,0.22,1.8,0.078,21,56,0.99633,3.52,0.6,9.5,6,1,620,430,220,180,780,210,560,996.33,352,60,950,600
7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,6,1,790,580,230,230,760,230,940,996.86,321,58,950,600
7.7,0.57,0.21,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,6,1,770,570,210,150,690,40,90,994.58,316,54,980,600
7.7,0.26,0.26,2,0.052,19,77,0.9951,3.15,0.79,10.9,6,1,770,260,260,200,520,190,770,995.1,315,79,1090,600
7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,6,1,790,580,230,230,760,230,940,996.86,321,58,950,600
7.7,0.57,0.21,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,6,1,770,570,210,150,690,40,90,994.58,316,54,980,600
7.9,0.34,0.36,1.9,0.065,5,10,0.99419,3.27,0.54,11.2,7,1,790,340,360,190,650,50,100,994.19,327,54,1120,700
8.6,0.42,0.39,1.8,0.068,6,12,0.99516,3.35,0.69,11.7,8,1,860,420,390,180,680,60,120,995.16,335,69,1170,800
9.9,0.74,0.19,5.8,0.111,33,76,0.99878,3.14,0.55,9.4,5,1,990,740,190,580,1110,330,760,998.78,314,55,940,500
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,1,720,360,460,210,740,240,440,995.34,340,85,1100,700
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,1,720,360,460,210,740,240,440,995.34,340,85,1100,700
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,1,720,360,460,210,740,240,440,995.34,340,85,1100,700
9.9,0.72,0.55,1.7,0.136,24,52,0.99752,3.35,0.94,10,5,1,990,720,550,170,1360,240,520,997.52,335,94,1000,500
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,1,720,360,460,210,740,240,440,995.34,340,85,1100,700
6.2,0.39,0.43,2,0.071,14,24,0.99428,3.45,0.87,11.2,7,1,620,390,430,200,710,140,240,994.28,345,87,1120,700
6.8,0.65,0.02,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,6,1,680,650,20,210,780,80,150,994.98,335,62,1040,600
6.6,0.44,0.15,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,5,1,660,440,150,210,760,220,530,995.7,332,62,930,500
6.8,0.65,0.02,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,6,1,680,650,20,210,780,80,150,994.98,335,62,1040,600
9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,6,1,960,380,420,190,710,50,130,996.59,315,75,1050,600
10.2,0.33,0.46,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,6,1,1020,330,460,190,810,60,90,996.28,310,48,1040,600
8.8,0.27,0.46,2.1,0.095,20,29,0.99488,3.26,0.56,11.3,6,1,880,270,460,210,950,200,290,994.88,326,56,1130,600
7.9,0.57,0.31,2,0.079,10,79,0.99677,3.29,0.69,9.5,6,1,790,570,310,200,790,100,790,996.77,329,69,950,600
8.2,0.34,0.37,1.9,0.057,43,74,0.99408,3.23,0.81,12,6,1,820,340,370,190,570,430,740,994.08,323,81,1200,600
8.2,0.4,0.31,1.9,0.082,8,24,0.996,3.24,0.69,10.6,6,1,820,400,310,190,820,80,240,996,324,69,1060,600
9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6,1,900,390,400,130,440,250,500,994.78,320,83,1090,600
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,1,1090,320,520,180,1320,170,440,997.34,328,77,1150,600
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,1,1090,320,520,180,1320,170,440,997.34,328,77,1150,600
8.1,0.53,0.22,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,6,1,810,530,220,220,780,330,890,996.78,326,46,960,600
10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12,6,1,1050,360,470,220,740,90,230,996.38,323,76,1200,600
12.6,0.39,0.49,2.5,0.08,8,20,0.9992,3.07,0.82,10.3,6,1,1260,390,490,250,800,80,200,999.2,307,82,1030,600
9.2,0.46,0.23,2.6,0.091,18,77,0.99922,3.15,0.51,9.4,5,1,920,460,230,260,910,180,770,999.22,315,51,940,500
7.5,0.58,0.03,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,5,1,750,580,30,410,800,270,460,995.92,302,47,920,500
9,0.58,0.25,2,0.104,8,21,0.99769,3.27,0.72,9.6,5,1,900,580,250,200,1040,80,210,997.69,327,72,960,500
5.1,0.42,0,1.8,0.044,18,88,0.99157,3.68,0.73,13.6,7,1,510,420,0,180,440,180,880,991.57,368,73,1360,700
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,1,760,430,290,210,750,190,660,997.18,340,64,950,500
7.7,0.18,0.34,2.7,0.066,15,58,0.9947,3.37,0.78,11.8,6,1,770,180,340,270,660,150,580,994.7,337,78,1180,600
7.8,0.815,0.01,2.6,0.074,48,90,0.99621,3.38,0.62,10.8,5,1,780,815,10,260,740,480,900,996.21,338,62,1080,500
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,1,760,430,290,210,750,190,660,997.18,340,64,950,500
10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,4,1,1020,230,370,220,570,140,360,996.14,323,49,930,400
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,1,710,750,10,220,590,110,180,992.42,339,40,1280,600
6,0.33,0.32,12.9,0.054,6,113,0.99572,3.3,0.56,11.5,4,1,600,330,320,1290,540,60,1130,995.72,330,56,1150,400
7.8,0.55,0,1.7,0.07,7,17,0.99659,3.26,0.64,9.4,6,1,780,550,0,170,700,70,170,996.59,326,64,940,600
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,1,710,750,10,220,590,110,180,992.42,339,40,1280,600
8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,4,1,810,730,0,250,810,120,240,997.98,338,46,960,400
6.5,0.67,0,4.3,0.057,11,20,0.99488,3.45,0.56,11.8,4,1,650,670,0,430,570,110,200,994.88,345,56,1180,400
7.5,0.61,0.2,1.7,0.076,36,60,0.99494,3.1,0.4,9.3,5,1,750,610,200,170,760,360,600,994.94,310,40,930,500
9.8,0.37,0.39,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,5,1,980,370,390,250,790,280,650,997.29,316,59,980,500
9,0.4,0.41,2,0.058,15,40,0.99414,3.22,0.6,12.2,6,1,900,400,410,200,580,150,400,994.14,322,60,1220,600
8.3,0.56,0.22,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,5,1,830,560,220,240,820,100,860,998.3,337,62,950,500
5.9,0.29,0.25,13.4,0.067,72,160,0.99721,3.33,0.54,10.3,6,1,590,290,250,1340,670,720,1600,997.21,333,54,1030,600
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,1,740,550,190,180,820,150,340,996.55,349,68,1050,500
7.4,0.74,0.07,1.7,0.086,15,48,0.99502,3.12,0.48,10,5,1,740,740,70,170,860,150,480,995.02,312,48,1000,500
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,1,740,550,190,180,820,150,340,996.55,349,68,1050,500
6.9,0.41,0.33,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,6,1,690,410,330,220,810,220,360,994.9,341,75,1110,600
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,1,710,600,10,230,790,240,370,995.14,340,61,1090,600
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,1,710,600,10,230,790,240,370,995.14,340,61,1090,600
7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,5,1,750,580,140,220,770,270,600,996.3,328,59,980,500
7.1,0.72,0,1.8,0.123,6,14,0.99627,3.45,0.58,9.8,5,1,710,720,0,180,1230,60,140,996.27,345,58,980,500
7.9,0.66,0,1.4,0.096,6,13,0.99569,3.43,0.58,9.5,5,1,790,660,0,140,960,60,130,995.69,343,58,950,500
7.8,0.7,0.06,1.9,0.079,20,35,0.99628,3.4,0.69,10.9,5,1,780,700,60,190,790,200,350,996.28,340,69,1090,500
6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,5,1,610,640,20,240,690,260,460,993.58,347,45,1100,500
7.5,0.59,0.22,1.8,0.082,43,60,0.99499,3.1,0.42,9.2,5,1,750,590,220,180,820,430,600,994.99,310,42,920,500
7,0.58,0.28,4.8,0.085,12,69,0.99633,3.32,0.7,11,6,1,700,580,280,480,850,120,690,996.33,332,70,1100,600
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,1,680,640,0,270,1230,150,330,995.38,344,63,1130,600
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,1,680,640,0,270,1230,150,330,995.38,344,63,1130,600
8.6,0.635,0.68,1.8,0.403,19,56,0.99632,3.02,1.15,9.3,5,1,860,635,680,180,4030,190,560,996.32,302,115,930,500
6.3,1.02,0,2,0.083,17,24,0.99437,3.59,0.55,11.2,4,1,630,1020,0,200,830,170,240,994.37,359,55,1120,400
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5,1,980,450,380,250,810,340,660,997.26,315,58,980,500
8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,4,1,820,780,0,220,890,130,260,997.8,337,46,960,400
8.5,0.37,0.32,1.8,0.066,26,51,0.99456,3.38,0.72,11.8,6,1,850,370,320,180,660,260,510,994.56,338,72,1180,600
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,1,720,570,50,230,810,160,360,995.64,338,60,1030,600
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,1,720,570,50,230,810,160,360,995.64,338,60,1030,600
10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,6,1,1040,430,500,230,680,130,190,996,310,87,1140,600
6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5,6,1,690,410,310,200,790,210,510,996.68,347,55,950,600
5.5,0.49,0.03,1.8,0.044,28,87,0.9908,3.5,0.82,14,8,1,550,490,30,180,440,280,870,990.8,350,82,1400,800
5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14,6,1,500,380,10,160,480,260,600,990.84,370,75,1400,600
7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,6,1,730,440,200,160,490,240,640,993.5,338,57,1170,600
5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,5,1,590,460,0,190,770,250,440,993.85,350,53,1120,500
7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3,5,1,750,580,200,200,730,340,440,994.94,310,43,930,500
7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,6,1,780,580,130,210,1020,170,360,994.4,324,53,1120,600
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,1,800,715,220,230,750,130,810,996.88,324,54,950,600
8.5,0.4,0.4,6.3,0.05,3,10,0.99566,3.28,0.56,12,4,1,850,400,400,630,500,30,100,995.66,328,56,1200,400
7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,6,1,700,690,0,190,1140,30,100,996.36,335,60,970,600
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,1,800,715,220,230,750,130,810,996.88,324,54,950,600
9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,7,1,980,300,390,170,620,30,90,994.8,314,57,1150,700
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,1,710,460,200,190,770,280,540,995.6,337,64,1040,600
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,1,710,460,200,190,770,280,540,995.6,337,64,1040,600
7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9,6,1,790,765,0,200,840,90,220,996.19,333,68,1090,600
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6,1,870,630,280,270,960,170,690,997.34,326,63,1020,600
7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,5,1,700,420,190,230,710,180,360,994.76,339,56,1090,500
11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,5,1,1130,370,500,180,900,200,470,997.34,315,57,1050,500
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,1,710,160,440,250,680,170,310,993.28,335,54,1240,600
8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,5,1,800,600,80,260,560,30,70,992.86,322,37,1300,500
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,1,700,600,300,450,680,200,1100,999.14,330,117,1020,500
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,1,700,600,300,450,680,200,1100,999.14,330,117,1020,500
7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11,5,1,760,740,0,190,1000,60,120,995.21,336,59,1100,500
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,1,820,635,100,210,730,250,600,996.38,329,75,1090,600
5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,6,1,590,395,130,240,560,140,280,993.62,362,67,1240,600
7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,4,1,750,755,0,190,840,60,120,996.72,334,49,970,400
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,1,820,635,100,210,730,250,600,996.38,329,75,1090,600
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,1,660,630,0,430,930,510,775,995.58,320,45,950,500
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,1,660,630,0,430,930,510,775,995.58,320,45,950,500
7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,6,1,720,530,140,210,640,150,290,993.23,335,61,1210,600
5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,6,1,570,600,0,140,630,110,180,991.91,345,56,1220,600
7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,3,1,760,1580,0,210,1370,50,90,994.76,350,40,1090,300
5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,6,1,520,645,0,215,800,150,280,994.44,378,61,1250,600
6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,6,1,670,860,70,200,1000,200,570,995.98,360,74,1170,600
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,6,1,910,370,320,210,640,40,150,995.76,330,80,1120,600
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,5,1,800,280,440,180,810,280,680,995.01,336,66,1120,500
7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,5,1,760,790,210,230,870,210,680,995.5,312,44,920,500
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,1,750,610,260,190,730,240,880,996.12,330,53,980,500
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,1,970,690,320,250,880,220,910,997.9,329,62,1010,500
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,4,1,680,680,90,390,680,150,290,995.24,341,52,1110,400
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,1,970,690,320,250,880,220,910,997.9,329,62,1010,500
7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,5,1,700,620,100,140,710,270,630,996,328,61,920,500
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,1,750,610,260,190,730,240,880,996.12,330,53,980,500
6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,6,1,650,510,150,300,640,120,270,992.9,333,59,1280,600
8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,5,1,800,1180,210,190,830,140,410,995.32,334,47,1050,500
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,6,1,700,360,210,230,860,200,650,995.58,340,54,1010,600
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,6,1,700,360,210,240,860,240,690,995.56,340,53,1010,600
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,1,750,630,270,200,830,170,910,996.16,326,58,980,600
5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,1,540,740,0,120,410,160,460,992.58,401,59,1250,600
9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,6,1,990,440,460,220,910,100,410,996.38,318,69,1190,600
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,1,750,630,270,200,830,170,910,996.16,326,58,980,600
9.1,0.76,0.68,1.7,0.414,18,64,0.99652,2.9,1.33,9.1,6,1,910,760,680,170,4140,180,640,996.52,290,133,910,600
9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,5,1,970,660,340,260,940,120,880,997.96,326,66,1010,500
5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,1,500,740,0,120,410,160,460,992.58,401,59,1250,600
9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,5,1,910,340,420,180,580,90,180,993.92,318,55,1140,500
9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,7,1,910,360,390,180,600,210,550,994.95,318,82,1100,700
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,1,670,460,240,170,770,180,340,994.8,339,60,1060,600
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,1,670,460,240,170,770,180,340,994.8,339,60,1060,600
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,1,670,460,240,170,770,180,340,994.8,339,60,1060,600
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,1,670,460,240,170,770,180,340,994.8,339,60,1060,600
6.5,0.52,0.11,1.8,0.073,13,38,0.9955,3.34,0.52,9.3,5,1,650,520,110,180,730,130,380,995.5,334,52,930,500
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,1,740,600,260,210,830,170,910,996.16,329,56,980,600
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,1,740,600,260,210,830,170,910,996.16,329,56,980,600
7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,5,1,780,870,260,380,1070,310,670,996.68,326,46,920,500
8.4,0.39,0.1,1.7,0.075,6,25,0.99581,3.09,0.43,9.7,6,1,840,390,100,170,750,60,250,995.81,309,43,970,600
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,5,1,910,775,220,220,790,120,480,997.6,318,51,960,500
7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10,5,1,720,835,0,200,1660,40,110,996.08,339,52,1000,500
6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,6,1,660,580,20,240,690,190,400,993.87,338,66,1260,600
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,1,600,500,0,140,570,150,260,994.48,336,45,950,500
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,1,600,500,0,140,570,150,260,994.48,336,45,950,500
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,1,600,500,0,140,570,150,260,994.48,336,45,950,500
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,1,750,510,20,170,840,130,310,995.38,336,54,1050,600
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,1,750,510,20,170,840,130,310,995.38,336,54,1050,600
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,1,750,510,20,170,840,130,310,995.38,336,54,1050,600
7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,6,1,760,540,20,170,850,170,310,995.89,337,51,1040,600
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,1,750,510,20,170,840,130,310,995.38,336,54,1050,600
11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11,5,1,1150,420,480,260,770,80,200,998.52,309,53,1100,500
8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,6,1,820,440,240,230,630,100,280,996.13,325,53,1020,600
6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,5,1,610,590,10,210,560,50,130,994.72,352,56,1140,500
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,1,720,655,30,180,780,70,120,995.87,334,39,950,500
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,1,720,655,30,180,780,70,120,995.87,334,39,950,500
6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,5,1,690,570,0,280,810,210,410,995.18,341,52,1080,500
9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,5,1,900,600,290,200,690,320,730,996.54,334,57,1000,500
